Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Seattle,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55838.0,
Seattle,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55675.0,
Seattle,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55541.666670000006,
Seattle,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,55066.0,
Seattle,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,54694.666670000006,
Seattle,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,54525.333329999994,
Seattle,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54387.666670000006,
Seattle,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,54517.666670000006,
Seattle,Timeseries,2013-10,Metro Median Base Pay,Median Base Pay,54572.0,
Seattle,Timeseries,2013-09,Metro Median Base Pay,Median Base Pay,54720.666670000006,
Seattle,Timeseries,2013-08,Metro Median Base Pay,Median Base Pay,54603.0,
Seattle,Timeseries,2013-07,Metro Median Base Pay,Median Base Pay,54498.0,
Seattle,Timeseries,2013-06,Metro Median Base Pay,Median Base Pay,54623.666670000006,
San Francisco,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,68119.33333,
San Francisco,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,67668.66667,
San Francisco,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,67014.66667,
San Francisco,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,66851.0,
San Francisco,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,66845.66667,
San Francisco,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,67151.66667,
San Francisco,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,67028.33333,
San Francisco,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,66910.33333,
San Francisco,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,66931.66667,
San Francisco,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,66850.66667,
San Francisco,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,66700.33333,
San Francisco,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,66600.0,
San Francisco,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,66368.66667,
San Francisco,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,66004.66667,
San Francisco,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,65512.666670000006,
San Francisco,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,65329.0,
San Francisco,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,65139.333329999994,
San Francisco,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,64708.333329999994,
San Francisco,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,64509.333329999994,
San Francisco,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,64307.0,
San Francisco,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,64342.0,
San Francisco,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,64064.0,
San Francisco,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,64084.666670000006,
San Francisco,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,63883.666670000006,
San Francisco,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,63670.0,
San Francisco,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,63214.333329999994,
San Francisco,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,63148.0,
San Francisco,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,62823.333329999994,
San Francisco,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,62886.666670000006,
San Francisco,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,62621.666670000006,
San Francisco,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,62639.0,
San Francisco,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,62346.666670000006,
San Francisco,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,62559.0,
San Francisco,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,62275.666670000006,
San Francisco,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,61958.0,
San Francisco,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,61352.0,
San Francisco,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,61678.0,
San Francisco,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,61806.333329999994,
San Francisco,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,61866.666670000006,
San Francisco,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,61422.0,
San Francisco,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,61190.333329999994,
San Francisco,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,61248.666670000006,
San Francisco,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,61133.666670000006,
San Francisco,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,61189.0,
San Francisco,Timeseries,2013-10,Metro Median Base Pay,Median Base Pay,60645.0,
San Francisco,Timeseries,2013-09,Metro Median Base Pay,Median Base Pay,60512.0,
San Francisco,Timeseries,2013-08,Metro Median Base Pay,Median Base Pay,60464.0,
San Francisco,Timeseries,2013-07,Metro Median Base Pay,Median Base Pay,60779.666670000006,
San Francisco,Timeseries,2013-06,Metro Median Base Pay,Median Base Pay,60880.666670000006,
Chicago,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,55553.666670000006,
Chicago,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,55594.333329999994,
Chicago,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,55738.333329999994,
Chicago,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,55957.333329999994,
Chicago,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,56024.333329999994,
Chicago,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,55980.0,
Chicago,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,55527.666670000006,
Chicago,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,55316.0,
Chicago,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,55021.666670000006,
Chicago,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54996.0,
Chicago,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54719.0,
Chicago,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54713.333329999994,
Chicago,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54601.666670000006,
Chicago,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54522.0,
Chicago,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54346.0,
Chicago,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,54047.666670000006,
Chicago,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,54007.666670000006,
Chicago,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53856.666670000006,
Chicago,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53782.333329999994,
Chicago,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53653.33333,
Chicago,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53463.66667,
Chicago,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53330.0,
Chicago,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53314.33333,
Chicago,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,53277.66667,
Chicago,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,53190.33333,
Chicago,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52961.66667,
Chicago,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52844.66667,
Chicago,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52829.0,
Chicago,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52858.66667,
Chicago,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,53010.33333,
Chicago,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,53183.0,
Chicago,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,53033.0,
Chicago,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52812.66667,
Chicago,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52548.33333,
Chicago,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,52546.33333,
Chicago,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,52458.33333,
Chicago,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,52452.66667,
Chicago,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,52456.66667,
Chicago,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,52564.0,
Chicago,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,52437.0,
Chicago,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,52351.0,
Chicago,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,52031.33333,
Chicago,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,51897.66667,
Chicago,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,51641.66667,
Chicago,Timeseries,2013-10,Metro Median Base Pay,Median Base Pay,51581.0,
Chicago,Timeseries,2013-09,Metro Median Base Pay,Median Base Pay,51478.0,
Chicago,Timeseries,2013-08,Metro Median Base Pay,Median Base Pay,51636.33333,
Chicago,Timeseries,2013-07,Metro Median Base Pay,Median Base Pay,52022.33333,
Chicago,Timeseries,2013-06,Metro Median Base Pay,Median Base Pay,52026.33333,
Boston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58708.666670000006,
Boston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58679.0,
Boston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,58593.333329999994,
Boston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58336.0,
Boston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58411.333329999994,
Boston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58196.0,
Boston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58063.0,
Boston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,57961.333329999994,
Boston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,57963.666670000006,
Boston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57789.0,
Boston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57566.333329999994,
Boston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,57529.333329999994,
Boston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57719.333329999994,
Boston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57444.333329999994,
Boston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57089.0,
Boston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56636.333329999994,
Boston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56451.333329999994,
Boston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56233.0,
Boston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56051.666670000006,
Boston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,55801.333329999994,
Boston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,55706.0,
Boston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,55585.0,
Boston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,55553.0,
Boston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55542.0,
Boston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55183.666670000006,
Boston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,55065.333329999994,
Boston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,54918.0,
Boston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,55075.666670000006,
Boston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55188.0,
Boston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,54968.666670000006,
Boston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55124.333329999994,
Boston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,54852.666670000006,
Boston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,54962.333329999994,
Boston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,54637.0,
Boston,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,54757.666670000006,
Boston,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,54711.666670000006,
Boston,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,54637.0,
Boston,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,54206.0,
Boston,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,54062.0,
Boston,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,53868.666670000006,
Boston,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,53625.66667,
Boston,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,53615.66667,
Boston,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,53629.66667,
Boston,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,54133.333329999994,
Boston,Timeseries,2013-10,Metro Median Base Pay,Median Base Pay,53956.333329999994,
Boston,Timeseries,2013-09,Metro Median Base Pay,Median Base Pay,53852.666670000006,
Boston,Timeseries,2013-08,Metro Median Base Pay,Median Base Pay,53713.666670000006,
Boston,Timeseries,2013-07,Metro Median Base Pay,Median Base Pay,53735.333329999994,
Boston,Timeseries,2013-06,Metro Median Base Pay,Median Base Pay,53860.333329999994,
Washington DC,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58425.666670000006,
Washington DC,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58548.333329999994,
Washington DC,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,58446.0,
Washington DC,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58326.333329999994,
Washington DC,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58170.0,
Washington DC,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58371.666670000006,
Washington DC,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58273.0,
Washington DC,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58269.333329999994,
Washington DC,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58133.0,
Washington DC,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57900.333329999994,
Washington DC,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57852.0,
Washington DC,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,57891.333329999994,
Washington DC,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57908.666670000006,
Washington DC,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57769.666670000006,
Washington DC,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57347.333329999994,
Washington DC,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57139.333329999994,
Washington DC,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56955.0,
Washington DC,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56828.333329999994,
Washington DC,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56756.333329999994,
Washington DC,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56608.333329999994,
Washington DC,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56591.666670000006,
Washington DC,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56358.333329999994,
Washington DC,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56478.666670000006,
Washington DC,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56435.666670000006,
Washington DC,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56471.666670000006,
Washington DC,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56171.333329999994,
Washington DC,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,55897.333329999994,
Washington DC,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,55697.333329999994,
Washington DC,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55739.333329999994,
Washington DC,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55737.0,
Washington DC,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55958.0,
Washington DC,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55849.0,
Washington DC,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55773.0,
Washington DC,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55590.0,
Washington DC,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,55556.0,
Washington DC,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55612.666670000006,
Washington DC,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55465.333329999994,
Washington DC,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55240.333329999994,
Washington DC,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55321.666670000006,
Washington DC,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,55258.0,
Washington DC,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,55364.0,
Washington DC,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,55036.666670000006,
Washington DC,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54924.0,
Washington DC,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,54771.0,
Washington DC,Timeseries,2013-10,Metro Median Base Pay,Median Base Pay,54868.666670000006,
Washington DC,Timeseries,2013-09,Metro Median Base Pay,Median Base Pay,55020.0,
Washington DC,Timeseries,2013-08,Metro Median Base Pay,Median Base Pay,55217.333329999994,
Washington DC,Timeseries,2013-07,Metro Median Base Pay,Median Base Pay,55489.666670000006,
Washington DC,Timeseries,2013-06,Metro Median Base Pay,Median Base Pay,55199.0,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,52763.33333,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,52707.0,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,52707.0,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52608.0,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52659.66667,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52618.66667,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52537.66667,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52455.0,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52363.66667,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,52189.66667,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52366.66667,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52377.66667,
